,Seed,Technique,Feature,Percentage,R2,RMSE
109,36,Average3v,Temp,5,-0.10111084439384732,0.8918973499992339
110,36,Average3v,UR,5,-0.06432682342750962,0.9428958699407434
111,37,Average3v,Pres,5,0.017343923745474,0.970638685242227
112,37,Average3v,Temp,5,-0.12686080221842833,0.9013615422175134
113,37,Average3v,UR,5,0.015154823508951698,0.9309999866219774
114,38,Average3v,Pres,5,-0.0015513418008832325,1.033500553582563
115,38,Average3v,Temp,5,-0.0030500943002820247,0.9556735585880948
116,38,Average3v,UR,5,-0.04303948770730659,0.9387340303335251
117,39,Average3v,Pres,5,0.04335598718044453,0.9286586028130531
118,39,Average3v,Temp,5,-0.0321109298810609,0.832047962892224
119,39,Average3v,UR,5,-0.06090042090611725,0.9671305156199208
120,40,Average3v,Pres,5,-0.008197359973678209,0.8772345817358581
121,40,Average3v,Temp,5,0.0934323406561941,0.7224740495372048
122,40,Average3v,UR,5,-0.07039542213527894,1.0025256011307984
123,41,Average3v,Pres,5,0.015560713540031301,0.9415672387952901
124,41,Average3v,Temp,5,0.05917749277439155,0.9261315071984809
125,41,Average3v,UR,5,-0.04865087407904545,0.9634327597744339
126,42,Average3v,Pres,5,-0.020953753187208157,0.994560703720677
127,42,Average3v,Temp,5,-0.005689347755549745,0.8454253216069995
128,42,Average3v,UR,5,0.010977510960579862,0.9238518533470391
129,43,Average3v,Pres,5,0.004624902514071549,0.9918161808795496
130,43,Average3v,Temp,5,-0.0972792121851469,0.8940186830287443
131,43,Average3v,UR,5,0.02396103219880097,0.8933892943983157
132,44,Average3v,Pres,5,-0.02817072205754312,0.9327875094212006
133,44,Average3v,Temp,5,0.05917749277439155,0.9261315071984809
134,44,Average3v,UR,5,0.004409850237757529,0.9459702151943777
135,45,Average3v,Pres,5,-0.04568751566132989,0.8694617575400982
136,45,Average3v,Temp,5,0.07557324443030433,0.8613644879151803
137,45,Average3v,UR,5,-0.03055364898895019,0.9791595700398718
138,46,Average3v,Pres,5,-0.005105580659054754,0.9583791950846722
139,46,Average3v,Temp,5,0.007667415800930111,0.8771691019929803
140,46,Average3v,UR,5,0.004585169329513139,0.9444911760007514
141,47,Average3v,Pres,5,-0.01499667936607696,0.9537816062560408
142,47,Average3v,Temp,5,-0.03398868472481276,0.894736932609739
143,47,Average3v,UR,5,0.017176814035803734,0.9508615971371858
144,48,Average3v,Pres,5,-0.026163264322369262,0.9821263330189897
145,48,Average3v,Temp,5,-0.07197140412905423,0.8822446237874452
146,48,Average3v,UR,5,-0.02536189447285686,1.0055343156631424
147,49,Average3v,Pres,5,-0.009025990114064797,0.9651772193470545
148,49,Average3v,Temp,5,-0.021228094286441346,1.0149316430620063
149,49,Average3v,UR,5,0.004585169329513139,0.9444911760007514
150,0,Average3v,Pres,10,-0.02292422853034015,0.9757578915193005
151,0,Average3v,Temp,10,-0.03281116982302623,0.8706783459955306
152,0,Average3v,UR,10,-0.00923077047203269,0.9629540286056187
153,1,Average3v,Pres,10,-0.012924478860585786,0.9556680690073752
154,1,Average3v,Temp,10,-0.04058513443473655,0.8835049611554605
155,1,Average3v,UR,10,0.010612676079406524,0.9342794859504313
156,2,Average3v,Pres,10,-0.011858751255060085,0.9729946215172246
157,2,Average3v,Temp,10,-0.021690127471399867,0.8785974269822026
