,Technique,Percentage,ExecTime,AllocMemory
44,NN2-train,5,31.752269744873047,4186.69921875
45,NN2-test,5,2.487257719039917,139.466796875
46,NN2-train,5,26.80998945236206,4186.99609375
47,NN2-test,5,2.484971523284912,139.466796875
48,NN2-train,5,29.30651545524597,4186.06640625
49,NN2-test,5,2.492739200592041,139.810546875
50,NN2-train,5,32.51133465766907,4188.24609375
51,NN2-test,5,2.482506275177002,139.466796875
52,NN2-train,5,29.12730360031128,4185.97265625
53,NN2-test,5,2.503970146179199,139.466796875
54,NN2-train,5,26.40096426010132,4185.71484375
55,NN2-test,5,2.4833080768585205,139.466796875
56,NN2-train,5,28.72784733772278,4186.10546875
57,NN2-test,5,2.490952253341675,139.466796875
58,NN2-train,5,35.149187326431274,4188.59765625
59,NN2-test,5,2.439330577850342,139.880859375
60,NN2-train,5,27.065484762191772,4187.3203125
61,NN2-test,5,2.4380042552948,139.466796875
62,NN2-train,5,26.199429035186768,4186.77734375
63,NN2-test,5,2.4387447834014893,139.466796875
64,NN2-train,5,30.951410055160522,4186.32421875
65,NN2-test,5,2.447223663330078,139.466796875
66,NN2-train,5,27.641734838485718,4185.84765625
67,NN2-test,5,2.4389727115631104,139.466796875
68,NN2-train,5,28.90113353729248,4187.62890625
69,NN2-test,5,2.435636281967163,139.466796875
70,NN2-train,5,28.4410080909729,4186.05859375
71,NN2-test,5,2.4544055461883545,139.958984375
72,NN2-train,5,26.279720783233643,4185.82421875
73,NN2-test,5,2.440906524658203,139.466796875
74,NN2-train,5,32.72872591018677,4189.08984375
75,NN2-test,5,2.453946828842163,139.466796875
76,NN2-train,5,27.566046476364136,4186.39453125
77,NN2-test,5,2.451245069503784,139.466796875
78,NN2-train,5,25.84547519683838,4187.12890625
79,NN2-test,5,2.443864345550537,139.466796875
80,NN2-train,5,23.777300119400024,4187.85546875
81,NN2-test,5,2.444739818572998,139.466796875
82,NN2-train,5,27.558780431747437,4185.91796875
83,NN2-test,5,2.4492595195770264,139.466796875
84,NN2-train,5,31.389975786209106,4187.28515625
85,NN2-test,5,2.4367547035217285,140.044921875
86,NN2-train,5,28.021293878555298,4186.02734375
87,NN2-test,5,2.4530868530273438,139.466796875
88,NN2-train,5,28.009270429611206,4185.94921875
89,NN2-test,5,2.4576807022094727,139.466796875
90,NN2-train,5,28.499289751052856,4186.4609375
91,NN2-test,5,2.4332773685455322,139.466796875
92,NN2-train,5,33.12905168533325,4186.55078125
93,NN2-test,5,2.448411226272583,139.466796875
94,NN2-train,5,32.33373522758484,4186.42578125
95,NN2-test,5,2.4370691776275635,139.466796875
96,NN2-train,5,28.932700634002686,4187.79296875
97,NN2-test,5,2.4460456371307373,139.466796875
98,NN2-train,5,31.84509301185608,4186.29296875
99,NN2-test,5,2.435981273651123,140.146484375
100,NN2-train,10,24.453333377838135,4187.2578125
101,NN2-test,10,5.731505870819092,145.4130859375
102,NN2-train,10,26.77144503593445,4187.34375
103,NN2-test,10,5.696918249130249,139.470703125
104,NN2-train,10,24.24811053276062,4188.453125
105,NN2-test,10,5.732895374298096,139.470703125
106,NN2-train,10,26.70097541809082,4193.0390625
107,NN2-test,10,5.711416721343994,139.470703125
108,NN2-train,10,24.057854890823364,4189.4453125
109,NN2-test,10,5.726737022399902,139.470703125
110,NN2-train,10,25.759410858154297,4190.2734375
111,NN2-test,10,5.73394775390625,139.470703125
112,NN2-train,10,24.048007011413574,4189.4375
113,NN2-test,10,5.735252618789673,139.470703125
114,NN2-train,10,26.06938886642456,4188.9296875
115,NN2-test,10,5.710864305496216,140.255859375
116,NN2-train,10,24.10095500946045,4187.2109375
117,NN2-test,10,5.7262303829193115,139.470703125
118,NN2-train,10,29.66223645210266,4186.953125
119,NN2-test,10,5.697546720504761,139.470703125
120,NN2-train,10,21.442919731140137,4185.9609375
121,NN2-test,10,5.770767688751221,139.470703125
122,NN2-train,10,27.4040687084198,4189.34375
123,NN2-test,10,5.736957788467407,139.470703125
124,NN2-train,10,20.924784898757935,4188.1640625
125,NN2-test,10,5.74406099319458,139.470703125
126,NN2-train,10,23.695470571517944,4187.5859375
127,NN2-test,10,5.730679512023926,139.470703125
128,NN2-train,10,24.67013454437256,4191.453125
129,NN2-test,10,5.748030185699463,139.470703125
130,NN2-train,10,27.413370370864868,4186.7578125
131,NN2-test,10,5.7179834842681885,139.470703125
132,NN2-train,10,25.0499849319458,4188.5078125
133,NN2-test,10,5.724160194396973,139.470703125
134,NN2-train,10,20.9193913936615,4185.890625
135,NN2-test,10,5.743778705596924,140.380859375
136,NN2-train,10,20.653003692626953,4186.984375
137,NN2-test,10,5.733745813369751,139.470703125
138,NN2-train,10,23.172914266586304,4186.921875
139,NN2-test,10,5.749651670455933,139.470703125
140,NN2-train,10,25.75758647918701,4189.125
141,NN2-test,10,5.738903284072876,139.470703125
142,NN2-train,10,31.137008666992188,4188.890625
143,NN2-test,10,5.740848064422607,139.470703125
144,NN2-train,10,21.520715713500977,4186.0390625
145,NN2-test,10,5.695789098739624,139.470703125
146,NN2-train,10,24.128875970840454,4189.828125
147,NN2-test,10,5.6990015506744385,139.470703125
148,NN2-train,10,22.174997091293335,4186.09375
149,NN2-test,10,5.706253528594971,139.470703125
150,NN2-train,10,24.36572766304016,4189.140625
151,NN2-test,10,5.7183802127838135,139.470703125
152,NN2-train,10,23.536004066467285,4186.21875
153,NN2-test,10,5.744965553283691,139.470703125
154,NN2-train,10,26.092224597930908,4186.6171875
155,NN2-test,10,5.684312343597412,140.521484375
156,NN2-train,10,26.59765338897705,4189.828125
157,NN2-test,10,5.715929985046387,139.470703125
158,NN2-train,10,24.162238597869873,4186.3515625
159,NN2-test,10,5.716515302658081,139.470703125
160,NN2-train,10,26.441986560821533,4189.21875
161,NN2-test,10,5.723928451538086,139.470703125
162,NN2-train,10,26.818499326705933,4186.6015625
163,NN2-test,10,5.6932373046875,139.470703125
164,NN2-train,10,25.090430974960327,4188.1328125
165,NN2-test,10,5.700054168701172,139.470703125
166,NN2-train,10,24.082090854644775,4186.359375
167,NN2-test,10,5.7023327350616455,139.470703125
168,NN2-train,10,24.35079073905945,4186.296875
169,NN2-test,10,5.6696553230285645,139.470703125
170,NN2-train,10,28.309537172317505,4186.75
171,NN2-test,10,5.716903448104858,139.470703125
172,NN2-train,10,25.82077169418335,4186.4296875
173,NN2-test,10,5.721171140670776,139.470703125
174,NN2-train,10,18.881957292556763,4185.6328125
175,NN2-test,10,5.717071771621704,139.470703125
176,NN2-train,10,23.888227224349976,4186.3203125
177,NN2-test,10,5.690788507461548,139.470703125
178,NN2-train,10,20.320056915283203,4185.8359375
179,NN2-test,10,5.7367002964019775,140.677734375
180,NN2-train,10,27.402998447418213,4187.96875
181,NN2-test,10,5.723955392837524,139.470703125
182,NN2-train,10,22.379209280014038,4187.7734375
183,NN2-test,10,5.709520101547241,139.470703125
184,NN2-train,10,23.711625814437866,4186.3359375
185,NN2-test,10,5.7223060131073,139.470703125
186,NN2-train,10,21.352457284927368,4185.9921875
187,NN2-test,10,5.696812868118286,139.470703125
188,NN2-train,10,26.238560676574707,4186.65625
189,NN2-test,10,5.738128423690796,139.470703125
190,NN2-train,10,22.55299687385559,4186.1953125
191,NN2-test,10,5.725712299346924,139.470703125
192,NN2-train,10,23.402145624160767,4186.28125
193,NN2-test,10,5.726346731185913,139.470703125
194,NN2-train,10,22.502150058746338,4192.2109375
195,NN2-test,10,5.73273491859436,139.470703125
196,NN2-train,10,24.109724760055542,4186.4453125
197,NN2-test,10,5.702995538711548,139.470703125
198,NN2-train,10,21.87929654121399,4186.046875
199,NN2-test,10,5.741614818572998,139.470703125
200,NN2-train,25,12.065720796585083,4186.8203125
201,NN2-test,25,20.147481679916382,139.470703125
202,NN2-train,25,11.086958169937134,4190.3125
203,NN2-test,25,20.112403392791748,139.470703125
204,NN2-train,25,15.17074203491211,4189.390625
205,NN2-test,25,19.990910291671753,139.470703125
206,NN2-train,25,11.671229839324951,4186.8046875
207,NN2-test,25,20.08989119529724,140.853515625
208,NN2-train,25,13.044060230255127,4188.2734375
209,NN2-test,25,20.130119562149048,139.470703125
210,NN2-train,25,11.903383255004883,4189.984375
211,NN2-test,25,20.12240195274353,139.470703125
212,NN2-train,25,13.708609104156494,4191.4765625
213,NN2-test,25,20.19644021987915,139.470703125
214,NN2-train,25,13.04745101928711,4190.2890625
215,NN2-test,25,20.249320030212402,139.470703125
216,NN2-train,25,14.04354214668274,4187.4453125
217,NN2-test,25,20.17917799949646,139.470703125
218,NN2-train,25,10.82944917678833,4191.46875
219,NN2-test,25,20.12946319580078,139.470703125
220,NN2-train,25,12.506117343902588,4187.03125
221,NN2-test,25,20.336978673934937,139.470703125
222,NN2-train,25,13.641410827636719,4187.359375
223,NN2-test,25,20.05858826637268,139.470703125
224,NN2-train,25,12.15881609916687,4189.375
225,NN2-test,25,20.034165382385254,139.470703125
226,NN2-train,25,13.75481390953064,4188.734375
227,NN2-test,25,20.04283595085144,139.470703125
228,NN2-train,25,11.14572811126709,4190.71875
229,NN2-test,25,20.04743266105652,139.470703125
230,NN2-train,25,11.630133628845215,4189.84375
231,NN2-test,25,20.04963779449463,139.470703125
232,NN2-train,25,14.559966325759888,4191.6015625
233,NN2-test,25,20.063520431518555,139.470703125
234,NN2-train,25,14.067143440246582,4190.8515625
235,NN2-test,25,20.066765546798706,139.470703125
236,NN2-train,25,10.567243099212646,4189.546875
237,NN2-test,25,20.14510679244995,141.052734375
238,NN2-train,25,16.065170526504517,4188.21875
239,NN2-test,25,20.16176748275757,139.470703125
240,NN2-train,25,14.833703756332397,4189.3359375
241,NN2-test,25,20.21501874923706,139.470703125
242,NN2-train,25,11.76370620727539,4186.921875
243,NN2-test,25,20.4928195476532,139.470703125
244,NN2-train,25,12.776153564453125,4189.9609375
245,NN2-test,25,20.57128143310547,139.470703125
246,NN2-train,25,15.444854974746704,4187.890625
247,NN2-test,25,20.671130657196045,139.470703125
248,NN2-train,25,10.950634479522705,4189.359375
249,NN2-test,25,20.55275559425354,139.470703125
250,NN2-train,25,12.466054201126099,4188.984375
251,NN2-test,25,20.64652681350708,139.470703125
252,NN2-train,25,11.715667247772217,4186.78125
253,NN2-test,25,20.51546311378479,139.470703125
254,NN2-train,25,11.766396284103394,4186.84375
255,NN2-test,25,20.554503917694092,139.470703125
256,NN2-train,25,12.474653005599976,4187.0546875
257,NN2-test,25,20.539270401000977,139.470703125
258,NN2-train,25,15.023846626281738,4187.7578125
259,NN2-test,25,20.519679307937622,139.470703125
260,NN2-train,25,13.21172046661377,4187.2421875
261,NN2-test,25,20.605405569076538,139.470703125
262,NN2-train,25,11.06924057006836,4186.4609375
263,NN2-test,25,20.477370977401733,139.470703125
264,NN2-train,25,17.21850275993347,4188.359375
265,NN2-test,25,20.476741552352905,139.470703125
266,NN2-train,25,13.005769968032837,4187.1796875
267,NN2-test,25,20.46801733970642,139.470703125
268,NN2-train,25,14.639754295349121,4187.6328125
269,NN2-test,25,20.52985644340515,139.470703125
270,NN2-train,25,14.546543598175049,4187.6875
271,NN2-test,25,20.466411113739014,141.275390625
272,NN2-train,25,16.428550720214844,4189.96875
273,NN2-test,25,20.49384880065918,139.470703125
274,NN2-train,25,14.333230257034302,4187.5859375
275,NN2-test,25,20.52620220184326,139.470703125
276,NN2-train,25,13.784046411514282,4187.4140625
277,NN2-test,25,20.473478317260742,139.470703125
278,NN2-train,25,11.066266536712646,4186.5390625
279,NN2-test,25,20.53592276573181,139.470703125
280,NN2-train,25,14.557522296905518,4187.6875
281,NN2-test,25,20.52976655960083,139.470703125
282,NN2-train,25,11.915164947509766,4188.9921875
283,NN2-test,25,20.589471340179443,139.470703125
284,NN2-train,25,11.334414005279541,4186.71875
285,NN2-test,25,20.726315021514893,139.470703125
286,NN2-train,25,14.449045896530151,4187.484375
287,NN2-test,25,20.60834789276123,139.470703125
288,NN2-train,25,12.992659568786621,4187.2109375
289,NN2-test,25,20.3872971534729,139.470703125
290,NN2-train,25,15.101004838943481,4187.7890625
291,NN2-test,25,20.161743640899658,139.470703125
292,NN2-train,25,14.061040163040161,4188.40625
293,NN2-test,25,20.08274793624878,139.470703125
294,NN2-train,25,12.131564855575562,4189.6328125
295,NN2-test,25,20.08948516845703,139.470703125
296,NN2-train,25,13.506151914596558,4187.296875
297,NN2-test,25,20.434564113616943,139.470703125
298,NN2-train,25,12.15253210067749,4186.875
299,NN2-test,25,20.511995315551758,139.470703125
300,NN2-train,50,5.491992712020874,4193.49609375
301,NN2-test,50,61.625998973846436,139.470703125
302,NN2-train,50,4.977322340011597,4203.40234375
303,NN2-test,50,61.97131156921387,139.470703125
304,NN2-train,50,4.909850835800171,4192.24609375
305,NN2-test,50,61.55194139480591,139.470703125
306,NN2-train,50,4.524134159088135,4192.41015625
307,NN2-test,50,61.823461294174194,139.470703125
308,NN2-train,50,4.88086462020874,4195.41015625
309,NN2-test,50,61.48912334442139,141.525390625
310,NN2-train,50,5.430707216262817,4197.62109375
311,NN2-test,50,62.05129432678223,139.470703125
312,NN2-train,50,5.614704370498657,4197.73046875
313,NN2-test,50,61.635401010513306,139.470703125
314,NN2-train,50,4.892455101013184,4194.04296875
315,NN2-test,50,61.693164110183716,139.470703125
316,NN2-train,50,4.431955575942993,4197.89453125
317,NN2-test,50,60.89632844924927,139.470703125
318,NN2-train,50,4.479926347732544,4191.73046875
319,NN2-test,50,60.6659791469574,139.470703125
320,NN2-train,50,5.525147914886475,4197.59765625
321,NN2-test,50,60.513092041015625,139.470703125
322,NN2-train,50,4.48734974861145,4195.38671875
323,NN2-test,50,60.55845379829407,139.470703125
324,NN2-train,50,4.257689714431763,4192.61328125
325,NN2-test,50,60.16561484336853,139.470703125
326,NN2-train,50,5.371089935302734,4193.33984375
327,NN2-test,50,60.573546171188354,139.470703125
328,NN2-train,50,5.603291034698486,4193.91015625
329,NN2-test,50,60.6944260597229,139.470703125
330,NN2-train,50,4.714264392852783,4191.98046875
331,NN2-test,50,60.68921136856079,139.470703125
332,NN2-train,50,4.359315872192383,4194.21484375
333,NN2-test,50,60.491546869277954,139.470703125
334,NN2-train,50,5.676624059677124,4198.33984375
335,NN2-test,50,60.75711941719055,139.470703125
336,NN2-train,50,5.412497043609619,4193.67578125
337,NN2-test,50,60.39016389846802,139.470703125
338,NN2-train,50,5.488000154495239,4194.79296875
339,NN2-test,50,60.568849325180054,139.470703125
340,NN2-train,50,4.340866327285767,4193.73046875
341,NN2-test,50,60.34381580352783,139.470703125
342,NN2-train,50,4.930569410324097,4192.76171875
343,NN2-test,50,60.862465143203735,139.470703125
344,NN2-train,50,5.895812273025513,4197.48828125
345,NN2-test,50,60.508431911468506,139.470703125
346,NN2-train,50,4.106013059616089,4190.794921875
347,NN2-test,50,60.55343532562256,139.470703125
348,NN2-train,50,5.27384877204895,4193.34765625
349,NN2-test,50,60.39700484275818,139.470703125
350,NN2-train,50,5.725521564483643,4194.62890625
351,NN2-test,50,60.932974100112915,141.806640625
352,NN2-train,50,4.865365505218506,4192.74609375
353,NN2-test,50,60.59054255485535,139.470703125
354,NN2-train,50,4.879029273986816,4194.95703125
355,NN2-test,50,60.31323599815369,139.470703125
356,NN2-train,50,5.78224778175354,4194.14453125
357,NN2-test,50,60.48526167869568,139.470703125
358,NN2-train,50,5.279646158218384,4193.65625
359,NN2-test,50,60.50512719154358,139.470703125
360,NN2-train,50,5.59715723991394,4193.82421875
361,NN2-test,50,60.55947923660278,139.470703125
362,NN2-train,50,5.093646764755249,4194.68359375
363,NN2-test,50,60.613248109817505,139.470703125
364,NN2-train,50,4.556763172149658,4191.70703125
365,NN2-test,50,60.58956456184387,139.470703125
366,NN2-train,50,4.5535454750061035,4191.97265625
367,NN2-test,50,60.54153871536255,139.470703125
368,NN2-train,50,5.031326770782471,4192.94921875
369,NN2-test,50,60.5981867313385,139.470703125
370,NN2-train,50,5.431214809417725,4193.58984375
371,NN2-test,50,60.69498157501221,139.470703125
372,NN2-train,50,4.66331672668457,4193.70703125
373,NN2-test,50,60.34720826148987,139.470703125
374,NN2-train,50,4.847002744674683,4194.66796875
375,NN2-test,50,60.276816606521606,139.470703125
376,NN2-train,50,4.772197961807251,4192.27734375
377,NN2-test,50,60.478607416152954,139.470703125
378,NN2-train,50,5.832187652587891,4194.31640625
379,NN2-test,50,60.42454552650452,139.470703125
380,NN2-train,50,4.135601043701172,4191.091796875
381,NN2-test,50,60.77511954307556,139.470703125
382,NN2-train,50,5.285588264465332,4193.42578125
383,NN2-test,50,60.290894746780396,139.470703125
384,NN2-train,50,4.595818519592285,4191.88671875
385,NN2-test,50,60.975345849990845,139.470703125
386,NN2-train,50,5.081242084503174,4192.79296875
387,NN2-test,50,60.72464370727539,139.470703125
388,NN2-train,50,5.202359676361084,4193.05078125
389,NN2-test,50,60.747695207595825,139.470703125
390,NN2-train,50,3.806837558746338,4190.330078125
391,NN2-test,50,60.43090605735779,139.470703125
392,NN2-train,50,5.801318645477295,4194.19921875
393,NN2-test,50,60.454766273498535,139.470703125
394,NN2-train,50,4.935186147689819,4192.73828125
395,NN2-test,50,60.47658967971802,139.470703125
396,NN2-train,50,5.184539079666138,4196.39453125
397,NN2-test,50,60.50306844711304,139.470703125
398,NN2-train,50,5.374186992645264,4193.45703125
399,NN2-test,50,60.33863925933838,142.123046875
