,Technique,Percentage,ExecTime,AllocMemory
49,NN2-test,50,61.81010365486145,139.482421875
50,NN2-train-5,5,30.852769374847412,4186.525390625
51,NN2-test,5,2.5113234519958496,139.466796875
52,NN2-test,10,5.837016582489014,139.482421875
53,NN2-test,25,20.417771339416504,140.060546875
54,NN2-test,50,62.34069585800171,139.482421875
55,NN2-train-5,5,29.479918956756592,4187.103515625
56,NN2-test,5,2.496258497238159,139.466796875
57,NN2-test,10,5.837167501449585,139.482421875
58,NN2-test,25,20.68175196647644,139.482421875
59,NN2-test,50,61.584102630615234,139.482421875
60,NN2-train-5,5,30.438929557800293,4187.517578125
61,NN2-test,5,2.490818977355957,139.466796875
62,NN2-test,10,5.793207168579102,140.158203125
63,NN2-test,25,20.601091146469116,139.482421875
64,NN2-test,50,61.0430326461792,139.482421875
65,NN2-train-5,5,28.356027603149414,4188.181640625
66,NN2-test,5,2.4991796016693115,139.466796875
67,NN2-test,10,5.830265760421753,139.482421875
68,NN2-test,25,20.42358660697937,139.482421875
69,NN2-test,50,61.455994844436646,139.482421875
70,NN2-train-5,5,27.45553231239319,4186.353515625
71,NN2-test,5,2.4969592094421387,139.466796875
72,NN2-test,10,5.820232391357422,140.267578125
73,NN2-test,25,20.497896909713745,139.482421875
74,NN2-test,50,61.53827977180481,139.482421875
75,NN2-train-5,5,32.81826186180115,4186.806640625
76,NN2-test,5,2.502551794052124,139.466796875
77,NN2-test,10,5.835439205169678,139.482421875
78,NN2-test,25,20.468329668045044,139.482421875
79,NN2-test,50,61.85144114494324,139.482421875
80,NN2-train-5,5,30.064873456954956,4186.626953125
81,NN2-test,5,2.513733386993408,139.466796875
82,NN2-test,10,5.860538721084595,139.482421875
83,NN2-test,25,20.537888765335083,139.482421875
84,NN2-test,50,61.64841842651367,140.392578125
85,NN2-train-5,5,27.864471197128296,4187.548828125
86,NN2-test,5,2.5066680908203125,139.466796875
87,NN2-test,10,5.826037645339966,139.482421875
88,NN2-test,25,20.420817136764526,139.482421875
89,NN2-test,50,61.47596716880798,139.482421875
90,NN2-train-5,5,25.688973665237427,4187.501953125
91,NN2-test,5,2.5209743976593018,139.466796875
92,NN2-test,10,5.867466688156128,139.482421875
93,NN2-test,25,20.563393115997314,139.482421875
94,NN2-test,50,61.63073015213013,139.482421875
95,NN2-train-5,5,33.204285621643066,4187.033203125
96,NN2-test,5,2.5164318084716797,139.470703125
