,Seed,Technique,Feature,Percentage,R2,RMSE
401,33,NN1,UR,10,0.9241303893824666,0.2625855130371188
402,33,NN1,Pres,25,0.9902269287851888,0.09540797208937563
403,33,NN1,Temp,25,0.9669581769131952,0.16049304621796617
404,33,NN1,UR,25,0.9292002075812251,0.25150963940257515
405,33,NN1,Pres,50,0.9907319507688779,0.09409032510533923
406,33,NN1,Temp,50,0.9647522085233331,0.16518224016764915
407,33,NN1,UR,50,0.9288283081441272,0.2510027134074708
408,34,NN1,Pres,5,0.9932032862365688,0.08513802968359127
409,34,NN1,Temp,5,0.9591203142221287,0.18045010091785446
410,34,NN1,UR,5,0.953095805761688,0.20560718986600374
411,34,NN1,Pres,10,0.9896066953333448,0.09919650448588349
412,34,NN1,Temp,10,0.9684824519047677,0.15829589515689993
413,34,NN1,UR,10,0.9215562946225883,0.25607941013771957
414,34,NN1,Pres,25,0.9913502694863725,0.0906435980338346
415,34,NN1,Temp,25,0.9635814225486581,0.16895147973196636
416,34,NN1,UR,25,0.9240368057896876,0.25574951632969095
417,34,NN1,Pres,50,0.9914398276357483,0.09019316445752643
418,34,NN1,Temp,50,0.9631820975765086,0.1690900921994194
419,34,NN1,UR,50,0.92641527555832,0.2527638218716705
420,35,NN1,Pres,5,0.9918605259239257,0.09294400174656034
421,35,NN1,Temp,5,0.9632011333330608,0.15957018121951563
422,35,NN1,UR,5,0.9471048422220332,0.22229234632100286
423,35,NN1,Pres,10,0.9912091433279161,0.09341649576190258
424,35,NN1,Temp,10,0.9670580872263324,0.15776284704590235
425,35,NN1,UR,10,0.9285892743010815,0.2549066047671195
426,35,NN1,Pres,25,0.9907236666253443,0.09432255503329977
427,35,NN1,Temp,25,0.9648680738506589,0.16399380416604367
428,35,NN1,UR,25,0.9253599427422027,0.2604884926111834
429,35,NN1,Pres,50,0.9907339476774746,0.09413814513459808
430,35,NN1,Temp,50,0.9631331067634034,0.16880941158804758
431,35,NN1,UR,50,0.9218335020539525,0.26317393395391125
432,36,NN1,Pres,5,0.9942644783592577,0.07719720084896509
433,36,NN1,Temp,5,0.9757472091068955,0.13236714897196364
434,36,NN1,UR,5,0.9043613409711141,0.2826460813958555
435,36,NN1,Pres,10,0.9899644722088758,0.09548245615081026
436,36,NN1,Temp,10,0.9677806297396299,0.15839228896693652
437,36,NN1,UR,10,0.9174982033820437,0.26898919273935035
438,36,NN1,Pres,25,0.9915392239484371,0.0899056340425306
