,Seed,Technique,Feature,Percentage,R2,RMSE
211,20,LastValue,Temp,10,0.9472152921338454,0.19970290839762928
212,20,LastValue,UR,10,0.9021156643675031,0.29890432336588535
213,21,LastValue,Pres,10,0.9873515242360887,0.1120539237928461
214,21,LastValue,Temp,10,0.9233853450373222,0.24429517242263907
215,21,LastValue,UR,10,0.8849641133754387,0.3174540366223507
216,22,LastValue,Pres,10,0.9869125957275766,0.11076533808061587
217,22,LastValue,Temp,10,0.9482833941327439,0.2047026934151889
218,22,LastValue,UR,10,0.8894707701616157,0.31867565324252595
219,23,LastValue,Pres,10,0.9862535663484223,0.11016941987977263
220,23,LastValue,Temp,10,0.9338258872316586,0.2215092935497098
221,23,LastValue,UR,10,0.902532891540204,0.2971632794184277
222,24,LastValue,Pres,10,0.9894026274850664,0.10335973452157894
223,24,LastValue,Temp,10,0.9329337474494492,0.2401661220350705
224,24,LastValue,UR,10,0.8894707701616157,0.31867565324252595
225,25,LastValue,Pres,10,0.9869125957275766,0.11076533808061587
226,25,LastValue,Temp,10,0.9327116077590512,0.22230699924622357
227,25,LastValue,UR,10,0.8867277874130074,0.3134763502539669
228,26,LastValue,Pres,10,0.9888055064709682,0.10630792404370011
229,26,LastValue,Temp,10,0.9327116077590512,0.22230699924622357
230,26,LastValue,UR,10,0.9022404167555074,0.2939791306599769
231,27,LastValue,Pres,10,0.9884015967547131,0.10814593768963719
232,27,LastValue,Temp,10,0.9410945500578166,0.21542223155226392
233,27,LastValue,UR,10,0.8952512166031128,0.3039961867491916
234,28,LastValue,Pres,10,0.9878284108588672,0.1075764315055285
235,28,LastValue,Temp,10,0.9366833135029233,0.21887625922373188
236,28,LastValue,UR,10,0.9081297437505029,0.2961065512685419
237,29,LastValue,Pres,10,0.9888901206077159,0.10346197725818294
238,29,LastValue,Temp,10,0.9399542225465721,0.21130714760110011
239,29,LastValue,UR,10,0.8874072273588745,0.3159444716162784
240,30,LastValue,Pres,10,0.987814261837622,0.10482007430710717
241,30,LastValue,Temp,10,0.9373528494737182,0.21724951057509975
242,30,LastValue,UR,10,0.900663146790906,0.30858150878089335
243,31,LastValue,Pres,10,0.9875439208784919,0.10941746032341353
244,31,LastValue,Temp,10,0.937021650894934,0.21420578655589306
245,31,LastValue,UR,10,0.9018846359203816,0.2897993978528156
246,32,LastValue,Pres,10,0.9867344280513444,0.11389350349507539
247,32,LastValue,Temp,10,0.9450304383849771,0.20824045541396008
248,32,LastValue,UR,10,0.8989220260196192,0.2988212662813269
249,33,LastValue,Pres,10,0.987115754702928,0.10850729171460212
250,33,LastValue,Temp,10,0.9443105329618818,0.21150927063082098
251,33,LastValue,UR,10,0.8909861047603456,0.3147587149627059
252,34,LastValue,Pres,10,0.9853927418035321,0.11759907140377436
253,34,LastValue,Temp,10,0.9478564010992339,0.20360758006667776
254,34,LastValue,UR,10,0.8958234392453487,0.2951077525595582
255,35,LastValue,Pres,10,0.9873515242360887,0.1120539237928461
256,35,LastValue,Temp,10,0.9472152921338454,0.19970290839762928
257,35,LastValue,UR,10,0.9052857209860592,0.2935669048484222
258,36,LastValue,Pres,10,0.9861815320361923,0.11204266265266836
259,36,LastValue,Temp,10,0.9367135859704503,0.2219886423687699
260,36,LastValue,UR,10,0.8887329086923679,0.3123823559846658
261,37,LastValue,Pres,10,0.9855918950709011,0.1183184573237812
262,37,LastValue,Temp,10,0.9402331562892138,0.21463953022784246
263,37,LastValue,UR,10,0.8872929293175885,0.31533810137807067
264,38,LastValue,Pres,10,0.9853927418035321,0.11759907140377436
265,38,LastValue,Temp,10,0.9327007503520292,0.23281636677422188
266,38,LastValue,UR,10,0.8954487766508166,0.3086911551895274
267,39,LastValue,Pres,10,0.9867812939445131,0.10986781763472962
268,39,LastValue,Temp,10,0.9380676296207218,0.21394142682750095
269,39,LastValue,UR,10,0.8894707701616157,0.31867565324252595
270,40,LastValue,Pres,10,0.98552068972187,0.11272048445352954
271,40,LastValue,Temp,10,0.9288878226162561,0.22899078241635604
272,40,LastValue,UR,10,0.8918287693068355,0.3148253019887877
273,41,LastValue,Pres,10,0.9861571366225175,0.11283622079319548
274,41,LastValue,Temp,10,0.9399151439903558,0.21726212496449945
275,41,LastValue,UR,10,0.8978577120334212,0.3042970070275767
276,42,LastValue,Pres,10,0.9874837169127542,0.11037852461277624
277,42,LastValue,Temp,10,0.9398889391821272,0.21594400911750392
278,42,LastValue,UR,10,0.9004768292441625,0.292187646462713
279,43,LastValue,Pres,10,0.9881878633618671,0.10644239877954008
280,43,LastValue,Temp,10,0.9404689155399567,0.21648486442816978
281,43,LastValue,UR,10,0.8962058271397848,0.30444532822746967
282,44,LastValue,Pres,10,0.987115754702928,0.10850729171460212
283,44,LastValue,Temp,10,0.9399151439903558,0.21726212496449945
284,44,LastValue,UR,10,0.900663146790906,0.30858150878089335
