,Technique,Percentage,ExecTime,AllocMemory
108,LastValue,25,12.629220724105835,139.298828125
109,LastValue,25,12.598644971847534,139.298828125
110,LastValue,25,12.610645055770874,139.298828125
111,LastValue,25,12.573503017425537,139.298828125
112,LastValue,25,12.631007432937622,139.298828125
113,LastValue,25,12.589531183242798,139.298828125
114,LastValue,25,12.584600925445557,139.298828125
115,LastValue,25,12.561315298080444,139.298828125
116,LastValue,25,12.586202621459961,139.298828125
117,LastValue,25,12.561399698257446,139.298828125
118,LastValue,25,12.60357666015625,140.880859375
119,LastValue,25,12.58652663230896,139.298828125
120,LastValue,25,12.63290786743164,139.298828125
121,LastValue,25,12.603163003921509,139.298828125
122,LastValue,25,12.633166790008545,139.298828125
123,LastValue,25,12.543020248413086,139.298828125
124,LastValue,25,12.481138944625854,139.298828125
125,LastValue,25,12.473219871520996,139.298828125
126,LastValue,25,12.521661281585693,139.298828125
127,LastValue,25,12.475819826126099,139.298828125
128,LastValue,25,12.467047691345215,139.298828125
129,LastValue,25,12.422663688659668,139.298828125
130,LastValue,25,12.49290680885315,139.298828125
131,LastValue,25,12.439153909683228,139.298828125
132,LastValue,25,12.468639373779297,139.298828125
133,LastValue,25,12.452032089233398,139.298828125
134,LastValue,25,12.457453966140747,139.298828125
135,LastValue,25,12.477829694747925,141.103515625
136,LastValue,25,12.460282802581787,139.298828125
137,LastValue,25,12.476283550262451,139.298828125
138,LastValue,25,12.498704195022583,139.298828125
139,LastValue,25,12.445945978164673,139.298828125
140,LastValue,25,12.501697063446045,139.298828125
141,LastValue,25,12.445281744003296,139.298828125
142,LastValue,25,12.480295658111572,139.298828125
143,LastValue,25,12.455736637115479,139.298828125
144,LastValue,25,12.444954872131348,139.298828125
145,LastValue,25,12.436070919036865,139.298828125
146,LastValue,25,12.472119569778442,139.298828125
147,LastValue,25,12.459194898605347,139.298828125
148,LastValue,25,12.523524284362793,139.298828125
149,LastValue,25,12.463927745819092,139.298828125
150,LastValue,50,44.1403443813324,139.298828125
151,LastValue,50,44.14052700996399,139.298828125
152,LastValue,50,43.82446646690369,139.298828125
153,LastValue,50,44.52061724662781,139.298828125
154,LastValue,50,43.68621063232422,141.353515625
155,LastValue,50,44.55656862258911,139.298828125
156,LastValue,50,43.96397686004639,139.298828125
157,LastValue,50,44.090792179107666,139.298828125
158,LastValue,50,43.938170194625854,139.298828125
159,LastValue,50,44.65969634056091,139.298828125
160,LastValue,50,44.45962738990784,139.298828125
161,LastValue,50,44.633007764816284,139.298828125
162,LastValue,50,43.89782977104187,139.298828125
163,LastValue,50,44.156057357788086,139.298828125
164,LastValue,50,44.88871431350708,139.298828125
165,LastValue,50,44.44657349586487,139.298828125
166,LastValue,50,44.90448808670044,139.298828125
167,LastValue,50,44.13536214828491,139.298828125
168,LastValue,50,44.251402616500854,139.298828125
169,LastValue,50,44.24285364151001,139.298828125
170,LastValue,50,44.25584554672241,139.298828125
171,LastValue,50,43.92804527282715,139.298828125
172,LastValue,50,43.95654249191284,139.298828125
173,LastValue,50,43.81604075431824,139.298828125
174,LastValue,50,43.986714363098145,139.298828125
175,LastValue,50,43.675689458847046,141.634765625
176,LastValue,50,43.96616983413696,139.298828125
177,LastValue,50,44.311219215393066,139.298828125
178,LastValue,50,43.8562536239624,139.298828125
179,LastValue,50,44.173150062561035,139.298828125
180,LastValue,50,43.744693994522095,139.298828125
181,LastValue,50,44.343719720840454,139.298828125
182,LastValue,50,43.765525817871094,139.298828125
183,LastValue,50,44.42962145805359,139.298828125
184,LastValue,50,43.76904320716858,139.298828125
185,LastValue,50,44.294790744781494,139.298828125
186,LastValue,50,43.62161064147949,139.298828125
187,LastValue,50,43.72488331794739,139.298828125
188,LastValue,50,43.965611696243286,139.298828125
189,LastValue,50,45.016663551330566,139.298828125
190,LastValue,50,44.40350317955017,139.298828125
191,LastValue,50,44.77529454231262,139.298828125
192,LastValue,50,44.42727494239807,139.298828125
193,LastValue,50,44.84374499320984,139.298828125
194,LastValue,50,44.843340158462524,139.298828125
195,LastValue,50,44.997559547424316,139.298828125
196,LastValue,50,45.00473380088806,139.298828125
197,LastValue,50,44.530810594558716,139.298828125
198,LastValue,50,44.36393117904663,139.298828125
199,LastValue,50,44.21444225311279,141.951171875
